user_id,click,groups_exp,session_time,click_time,device_type,referral_source,z_score
340,0,exp,15.790027682597971,"2024-01-06 02:27:00",desktop,ads,0.03462038305017119
2072,0,exp,17.23083418101957,"2024-01-14 04:33:00",mobile,email,0.0526246398822407
9340,0,exp,9.419891017273613,"2024-01-07 22:06:00",mobile,email,0.044980574263336695
483,1,exp,0.5410217873524147,"2024-01-11 16:18:00",mobile,search,0.15593054719098792
4393,1,exp,3.3722806004304866,"2024-01-09 22:16:00",mobile,search,0.12055125726929439
515,0,exp,5.198904309199221,"2024-01-10 11:55:00",desktop,search,0.09772584495733767
9399,0,exp,9.046808541599724,"2024-01-13 09:44:00",mobile,direct,0.049642597039424655
5446,0,exp,0.318187254318967,"2024-01-14 16:51:00",mobile,ads,0.15871507805490587
9034,0,exp,2.515208319483369,"2024-01-14 02:56:00",mobile,social,0.13126119610335996
8831,1,exp,3.352848389460133,"2024-01-13 21:02:00",mobile,social,0.12079408135254809
7053,0,exp,6.245445815765854,"2024-01-14 18:01:00",desktop,search,0.08464830672421045
8770,0,exp,24.073582499703665,"2024-01-05 18:09:00",mobile,search,0.13813133235049652
2690,0,exp,4.123465670091902,"2024-01-11 02:58:00",mobile,email,0.11116448053181002
7139,0,exp,5.969885093250183,"2024-01-02 06:34:00",mobile,direct,0.08809170181330661
7626,0,exp,0.28031249251704815,"2024-01-09 02:35:00",mobile,email,0.1591883594703369
6714,1,exp,6.942596475151445,"2024-01-03 12:22:00",mobile,search,0.07593674168339815
691,0,exp,9.42914833718931,"2024-01-13 01:25:00",desktop,email,0.044864895186707436
3314,0,exp,1.953566834927489,"2024-01-06 02:07:00",mobile,direct,0.13827944424880242
4494,1,exp,2.096813551662999,"2024-01-08 19:35:00",mobile,email,0.13648943935828994
2529,1,exp,3.101029197863527,"2024-01-05 10:17:00",desktop,social,0.1239408032792719
9161,0,exp,4.592191626652604,"2024-01-09 09:37:00",mobile,social,0.10530730087928813
8219,1,exp,1.2301635071164572,"2024-01-12 21:02:00",mobile,email,0.1473190615196516
3613,1,exp,4.482897326765115,"2024-01-08 01:47:00",mobile,social,0.10667303781038279
3405,1,exp,0.7767241383825159,"2024-01-05 04:48:00",desktop,email,0.15298522061971173
6188,0,exp,2.049587742387379,"2024-01-06 15:04:00",mobile,email,0.13707957106593568
723,1,con,2.1335103930342,"2024-01-13 13:34:00",mobile,email,0.1360308771865503
5050,0,exp,4.501097792961907,"2024-01-11 19:38:00",mobile,email,0.10644560555752343
3080,1,exp,0.014895286970400682,"2024-01-01 08:09:00",mobile,email,0.16250500160205064
250,0,exp,3.867402493225927,"2024-01-14 07:12:00",mobile,search,0.11436423511827333
2010,0,exp,2.1167785938051678,"2024-01-06 18:57:00",mobile,search,0.1362399570393356
9298,0,exp,1.9089860779050434,"2024-01-02 21:18:00",mobile,search,0.13883652349579326
462,1,exp,0.4160318945360506,"2024-01-07 23:06:00",mobile,direct,0.1574924155849353
4415,0,exp,6.541665113331985,"2024-01-08 14:21:00",desktop,email,0.08094676295838321
688,0,exp,0.28295959743845767,"2024-01-05 18:24:00",desktop,search,0.1591552813596269
194,1,exp,6.42280107850384,"2024-01-10 17:37:00",desktop,direct,0.08243208289099485
8907,0,exp,2.527374175097534,"2024-01-07 14:56:00",mobile,social,0.1311091720881301
3952,1,exp,5.93628324811903,"2024-01-03 11:01:00",mobile,email,0.08851158904343465
3036,0,exp,4.60788619196059,"2024-01-12 00:23:00",desktop,search,0.10511118225754244
3326,1,exp,9.206552059639238,"2024-01-13 07:06:00",mobile,social,0.04764644882022071
7521,0,exp,2.878017894615006,"2024-01-07 18:21:00",desktop,search,0.12672754305629227
7627,1,exp,9.63763276755238,"2024-01-04 06:21:00",desktop,search,0.04225968259649738
5570,0,exp,0.17041627081962407,"2024-01-03 21:18:00",desktop,direct,0.16056161799081278
4971,1,exp,0.10561164594378589,"2024-01-03 14:46:00",mobile,direct,0.16137141383185646
8143,1,exp,3.647422986362079,"2024-01-11 14:20:00",mobile,email,0.11711308969639157
5800,0,con,12.73206576485145,"2024-01-07 09:40:00",desktop,social,0.0035917792423436306
4570,0,exp,2.835180127629565,"2024-01-12 04:59:00",mobile,social,0.12726284197378268
5450,0,exp,4.773954998141064,"2024-01-07 06:06:00",desktop,search,0.10303599350628131
3540,1,exp,2.7261478102351875,"2024-01-09 00:37:00",mobile,social,0.1286253051827664
1348,0,exp,7.035965350640888,"2024-01-01 00:00:00",desktop,email,0.07477000817943699
6122,0,exp,5.12635573528221,"2024-01-12 13:00:00",mobile,search,0.09863240885681561
6564,1,exp,9.334222252062176,"2024-01-07 11:54:00",mobile,ads,0.046051087516186875
4452,1,con,4.672341638313701,"2024-01-01 14:37:00",mobile,social,0.10430574973649373
2569,1,exp,11.231279703795998,"2024-01-01 18:04:00",mobile,ads,0.02234553814253824
9487,1,exp,11.746307993984782,"2024-01-10 02:08:00",mobile,email,0.01590976649485431
9730,1,exp,2.6474432651419373,"2024-01-13 10:50:00",mobile,email,0.12960879383669904
188,0,exp,13.367789311132242,"2024-01-06 21:27:00",desktop,search,0.004352195201117147
1750,1,exp,0.36321334053691046,"2024-01-07 12:04:00",desktop,ads,0.1581524339931954
8185,1,exp,6.362420167423411,"2024-01-08 03:00:00",mobile,direct,0.08318660019226835
5676,0,exp,9.650716086061063,"2024-01-04 18:18:00",desktop,ads,0.042096194003890294
3825,1,exp,5.124968580080998,"2024-01-10 20:01:00",mobile,search,0.0986497426893156
2096,0,exp,1.8641214138300994,"2024-01-12 09:40:00",desktop,search,0.1393971504332583
9002,1,exp,0.45585755749335877,"2024-01-09 16:32:00",mobile,search,0.15699475579149577
8724,1,exp,3.0877866617886247,"2024-01-11 16:27:00",desktop,direct,0.12410628144782658
6613,0,exp,8.012638762303245,"2024-01-05 13:41:00",mobile,email,0.06256553869384945
6894,0,exp,1.1870019841133468,"2024-01-12 23:44:00",mobile,email,0.1478584060785931
4630,1,exp,3.530341191128464,"2024-01-01 06:17:00",mobile,email,0.11857613883869837
2467,1,exp,0.5052760632812922,"2024-01-08 06:22:00",mobile,search,0.15637722424132733
8446,0,exp,4.676022867005673,"2024-01-10 08:22:00",mobile,direct,0.10425974925905246
4830,0,exp,0.48857356487107934,"2024-01-14 04:45:00",mobile,email,0.1565859379523247
8808,0,exp,1.0110964373878775,"2024-01-12 00:27:00",desktop,social,0.1500565143220668
9550,0,exp,9.341554463085139,"2024-01-04 04:53:00",mobile,email,0.04595946451854703
1328,1,exp,8.306535644526914,"2024-01-01 01:47:00",mobile,social,0.058893015731539024
7989,0,exp,8.441318931505668,"2024-01-13 20:24:00",mobile,email,0.0572087694999358
5958,1,exp,17.319770591890236,"2024-01-06 01:01:00",mobile,ads,0.05373598549651442
5823,1,exp,9.663516622504849,"2024-01-03 17:42:00",mobile,direct,0.0419362390439601
1242,1,exp,2.500462168335069,"2024-01-01 08:37:00",desktop,search,0.13144546338203295
8739,1,exp,4.160587754196214,"2024-01-04 15:38:00",MOBILE,social,0.11070060454493191
9969,1,con,1.3317021141988814,"2024-01-02 21:06:00",Desktop,email,0.14605023939656617
3626,0,exp,1.0476066198428189,"2024-01-02 13:13:00",desktop,direct,0.14960028463221975
8225,0,exp,0.17372171913174628,"2024-01-04 07:28:00",desktop,search,0.16052031324904364
246,1,exp,14.218983105701229,"2024-01-08 08:25:00",mobile,email,0.014988676718984033
6556,1,exp,8.826444621212861,"2024-01-14 22:32:00",Desktop,email,0.052396255232605465
2041,1,exp,16.243137662770753,"2024-01-02 16:41:00",mobile,social,0.04028242612475592
